SA (m2/g),Dav (nm),VTot (cm3/g),C (wt%),O/C,(O+N)/C,pH,T (K),C0 (mg/L),SLR (g/L),Qe (mg/g)
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,7.019927536
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,5.481242312
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,6.608280255
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,6.666666667
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,8.152173913
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,5.327490775
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,5.812101911
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,6.666666667
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,7.699275362
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,7.356781803
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,7.516611296
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,7.618428654
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,7.772727273
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,7.00575681
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,7.032115172
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,7.257365685
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,8.141762452
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,6.935551811
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,7.032115172
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,7.618428654
472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1,4.8,8.004926108
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,5.197240399
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,8.094014869
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,9.976796107
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.47663718
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.89898892
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.17892784
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.5986617
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.72205124
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,5.234065282
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,8.505371504
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.2127546
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.74889698
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.13110785
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.75416393
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.95050514
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.94492032
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,5.598474554
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,8.567677112
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,9.800176287
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.33021027
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.91591789
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.42797575
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.57300645
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.60424652
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,30.04723014
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,46.15610954
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,65.93107188
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,81.07953739
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,96.01002052
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,104.9300195
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,113.607428
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,113.8842255
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,30.41984211
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,47.88461023
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,64.0069281
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,77.44539262
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,94.77490347
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,105.1720864
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,113.4308082
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,112.2874916
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,30.36347037
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,47.79734747
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,64.0917475
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,78.56008708
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,95.91804558
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,104.4383811
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,113.1049691
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,114.0758545
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,3.761693523
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,4.815232254
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,5.917163619
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,7.133971994
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,7.653415869
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,8.286626832
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.23106015
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.23106015
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,2.568082535
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,4.27780763
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,5.893522263
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,7.501911406
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,7.879618137
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,8.325696114
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.364250887
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.475243168
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,3.705309445
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,3.955597038
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,5.679307161
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,6.680901504
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,8.101824684
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,8.321145431
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.220293899
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.220293899
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,67.02130006
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,83.10152874
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,98.73601242
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,123.7077217
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,146.7093181
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,153.5760775
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,162.0458985
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,162.3815391
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,66.97146452
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,83.47723761
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,98.21013099
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,125.1954623
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,146.8294117
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,153.353427
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,160.6263072
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,161.0834844
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,66.96535995
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,82.99841691
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,98.59705009
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,124.3419316
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,146.7603745
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,153.5859558
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,160.7324158
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,161.0959155
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,2.79217794
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,3.818687122
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,3.815025377
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,4.545281951
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.620091293
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.966387749
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.473626616
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.444681394
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,2.785551925
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,3.072911723
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,3.841006329
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,4.748247245
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.574057928
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.98382463
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.508500378
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.571970625
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,2.82583112
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,3.285641671
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,4.041356091
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,4.559580193
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.615732073
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.992194333
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.48618117
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.48618117
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,26.42403396
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,42.1531468
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,56.61477276
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,72.66315489
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,85.40079642
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,92.79229026
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,96.23415619
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,96.28001519
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,26.28262086
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,42.08217869
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,56.27196368
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,71.94475539
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,85.40811991
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,92.75828834
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,96.99527605
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,98.02771377
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,26.44147084
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,42.21347841
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,56.95426883
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,72.98782961
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,87.28293335
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,92.77485338
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,97.14627944
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,96.46920535
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,2.424848825
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,20,2.5,21.26001474
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,30,2.5,14.34938758
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,40,2.5,17.29894192
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50,2.5,22.27145218
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,1.547407205
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,20,2.5,12.03668317
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,30,2.5,6.098351388
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,40,2.5,17.34628015
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50,2.5,17.10608864
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,1.986128015
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,20,2.5,16.64834896
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,30,2.5,10.22386948
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,40,2.5,17.32261103
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50,2.5,19.68877041
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,88.98431394
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,20,2.5,145.2503699
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,30,2.5,156.9202649
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,40,2.5,179.1363026
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,50,2.5,190.4523133
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,89.27649899
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,20,2.5,141.3356576
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,30,2.5,161.4962941
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,40,2.5,181.1725558
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,50,2.5,190.5475217
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,89.13040646
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,20,2.5,143.2930138
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,30,2.5,159.2082795
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,40,2.5,180.1544292
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,50,2.5,190.4999175
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,8.241279228
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,20,2.5,14.69006922
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50,2.5,50.92006946
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,7.094711363
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,20,2.5,12.3700826
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50,2.5,49.70736239
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,7.667995296
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,20,2.5,13.53007591
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50,2.5,50.31371592
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,169.1261152
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,20,2.5,264.6180351
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,30,2.5,288.7610965
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,40,2.5,283.5847298
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,50,2.5,333.3972419
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,170.2373468
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,20,2.5,290.3263091
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,30,2.5,263.6544684
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,40,2.5,274.8235518
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,50,2.5,344.7106493
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,169.4965645
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,20,2.5,272.2879743
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,30,2.5,275.3708716
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,40,2.5,286.9405099
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,50,2.5,334.1620854
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,40,2.5,11.30946322
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50,2.5,40.29400243
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,40,2.5,12.73188661
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50,2.5,40.58961248
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,40,2.5,12.02067491
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50,2.5,40.44180745
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,44.3942021
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,20,2.5,90.07812481
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,30,2.5,100.2947486
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,40,2.5,126.2564842
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,50,2.5,154.6242052
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,41.84471924
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,20,2.5,87.10479473
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,30,2.5,97.44497906
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,40,2.5,108.0982491
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,50,2.5,141.5691201
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,43.11946067
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,20,2.5,88.59145977
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,30,2.5,98.86986382
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,40,2.5,117.1773667
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,50,2.5,148.0966626
3.8,5.59,0.014,83.5,0.044,0.08502994,3,298.15,10,2.5,13.74149843
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,11.8519107
3.8,5.59,0.014,83.5,0.044,0.08502994,11,298.15,10,2.5,7.389467848
3.8,5.59,0.014,83.5,0.044,0.08502994,3,298.15,10,2.5,13.76034719
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,11.82189231
3.8,5.59,0.014,83.5,0.044,0.08502994,11,298.15,10,2.5,7.796112294
3.8,5.59,0.014,83.5,0.044,0.08502994,3,298.15,10,2.5,14.62355038
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,10.49916344
3.8,5.59,0.014,83.5,0.044,0.08502994,11,298.15,10,2.5,8.987423448
405.33,3.05,0.293,82.9,0.043,0.059107358,3,298.15,10,2.5,129.2360257
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,122.3850267
405.33,3.05,0.293,82.9,0.043,0.059107358,11,298.15,10,2.5,115.6095972
405.33,3.05,0.293,82.9,0.043,0.059107358,3,298.15,10,2.5,130.2866693
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,123.2316499
405.33,3.05,0.293,82.9,0.043,0.059107358,11,298.15,10,2.5,116.1012356
405.33,3.05,0.293,82.9,0.043,0.059107358,3,298.15,10,2.5,129.2424831
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,122.33232
405.33,3.05,0.293,82.9,0.043,0.059107358,11,298.15,10,2.5,115.6961619
3.8,5.59,0.014,83.5,0.044,0.08502994,3,298.15,10,2.5,14.63689062
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,16.42549742
3.8,5.59,0.014,83.5,0.044,0.08502994,11,298.15,10,2.5,16.0771574
3.8,5.59,0.014,83.5,0.044,0.08502994,3,298.15,10,2.5,13.93427859
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,15.65796298
3.8,5.59,0.014,83.5,0.044,0.08502994,11,298.15,10,2.5,16.78020884
3.8,5.59,0.014,83.5,0.044,0.08502994,3,298.15,10,2.5,13.94504406
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,14.92118705
3.8,5.59,0.014,83.5,0.044,0.08502994,11,298.15,10,2.5,15.61951486
405.33,3.05,0.293,82.9,0.043,0.059107358,3,298.15,10,2.5,158.7014677
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,165.2096369
405.33,3.05,0.293,82.9,0.043,0.059107358,11,298.15,10,2.5,167.7576491
405.33,3.05,0.293,82.9,0.043,0.059107358,3,298.15,10,2.5,158.8919507
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,164.8251556
405.33,3.05,0.293,82.9,0.043,0.059107358,11,298.15,10,2.5,167.1623622
405.33,3.05,0.293,82.9,0.043,0.059107358,3,298.15,10,2.5,157.862969
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,164.6965192
405.33,3.05,0.293,82.9,0.043,0.059107358,11,298.15,10,2.5,166.7869987
3.8,5.59,0.014,83.5,0.044,0.08502994,3,298.15,10,2.5,8.1913563
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,7.994145176
3.8,5.59,0.014,83.5,0.044,0.08502994,11,298.15,10,2.5,6.273473763
3.8,5.59,0.014,83.5,0.044,0.08502994,3,298.15,10,2.5,8.080806475
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,7.884990301
3.8,5.59,0.014,83.5,0.044,0.08502994,11,298.15,10,2.5,5.545135246
3.8,5.59,0.014,83.5,0.044,0.08502994,3,298.15,10,2.5,7.951773556
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,7.895975536
3.8,5.59,0.014,83.5,0.044,0.08502994,11,298.15,10,2.5,4.959779152
405.33,3.05,0.293,82.9,0.043,0.059107358,3,298.15,10,2.5,110.4110604
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,101.8624552
405.33,3.05,0.293,82.9,0.043,0.059107358,11,298.15,10,2.5,90.93214634
405.33,3.05,0.293,82.9,0.043,0.059107358,3,298.15,10,2.5,109.7997234
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,100.2661087
405.33,3.05,0.293,82.9,0.043,0.059107358,11,298.15,10,2.5,89.42926157
405.33,3.05,0.293,82.9,0.043,0.059107358,3,298.15,10,2.5,110.073308
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,102.1571385
405.33,3.05,0.293,82.9,0.043,0.059107358,11,298.15,10,2.5,90.40747059
3.8,5.59,0.014,83.5,0.044,0.08502994,7,288.15,10,2.5,5.930440861
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,9.884849066
3.8,5.59,0.014,83.5,0.044,0.08502994,7,308.15,10,2.5,13.14526187
3.8,5.59,0.014,83.5,0.044,0.08502994,7,288.15,10,2.5,6.007648725
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,9.882573097
3.8,5.59,0.014,83.5,0.044,0.08502994,7,308.15,10,2.5,13.54670775
3.8,5.59,0.014,83.5,0.044,0.08502994,7,288.15,10,2.5,6.058595411
3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10,2.5,9.756344368
3.8,5.59,0.014,83.5,0.044,0.08502994,7,308.15,10,2.5,13.33591802
405.33,3.05,0.293,82.9,0.043,0.059107358,7,288.15,10,2.5,114.3677475
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,129.2298236
405.33,3.05,0.293,82.9,0.043,0.059107358,7,308.15,10,2.5,148.0781714
405.33,3.05,0.293,82.9,0.043,0.059107358,7,288.15,10,2.5,114.8913954
405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10,2.5,130.0791101
405.33,3.05,0.293,82.9,0.043,0.059107358,7,308.15,10,2.5,146.6800263
