Adsorbent,Pollutant,SA (m2/g),Dav (nm),VTot (cm3/g),C (wt%),O/C,(O+N)/C,pH,T (K),C0 (mg/L),SLR (g/L),Qe (mg/g)
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,318.15,1.0,4.8,4.005872483
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,288.15,1.0,4.8,4.5651566
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,4.42533557
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,308.15,1.0,4.8,5.030355594
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,318.15,1.0,4.8,4.075782998
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,288.15,1.0,4.8,5.887993863
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,5.63499385
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,308.15,1.0,4.8,4.929037208
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,318.15,1.0,4.8,5.024932873
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,288.15,1.0,4.8,5.983889528
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,5.481242312
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,308.15,1.0,4.8,4.353663214
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,318.15,1.0,4.8,4.257767549
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,288.15,1.0,4.8,5.31261987
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,5.481242312
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,308.15,1.0,4.8,4.737245876
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,318.15,1.0,4.8,5.120828539
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,288.15,1.0,4.8,7.151845638
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,6.973472669
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,308.15,1.0,4.8,6.452740492
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,318.15,1.0,4.8,6.73238255
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,288.15,1.0,4.8,7.081935123
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,6.906484459
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,308.15,1.0,4.8,6.872203579
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,318.15,1.0,4.8,6.872203579
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,288.15,1.0,4.8,6.73238255
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,6.839496249
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,308.15,1.0,4.8,6.522651007
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,318.15,1.0,4.8,6.73238255
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,2.345474614
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,1.56581741
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,4.516129032
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,5.887681159
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,1.793598234
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,3.158174098
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,4.784946237
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,5.887681159
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,2.621412804
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,3.158174098
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,4.247311828
PB600,IBF,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,5.887681159
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,5.170421722
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,5.588907947
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,5.530371714
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,6.362889984
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,4.881571346
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,5.231560892
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,5.681474766
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,6.294471812
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,4.881571346
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,5.231560892
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.068155857,7,298.15,1.0,4.8,5.681474766
PB600,CBZ,408.7,4.63,0.336,78.79,0.042898845,0.078055591,7,298.15,1.0,4.8,6.294471812
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,5.481242312
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,6.342887473
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,6.935483871
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,7.019927536
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,5.481242312
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,6.608280255
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,6.666666667
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,8.152173913
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,5.327490775
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,5.812101911
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,6.666666667
PB800,IBF,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,7.699275362
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,7.356781803
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,7.516611296
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,7.618428654
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,7.772727273
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,7.00575681
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,7.032115172
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,7.257365685
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,8.141762452
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,6.935551811
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,7.032115172
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,7.618428654
PB800,CBZ,472.92,6.25,0.658,75.05,0.046902065,0.083810793,7,298.15,1.0,4.8,8.004926108
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,5.197240399
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,8.094014869
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,9.976796107
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.47663718
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.89898892
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.17892784
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.5986617
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.72205124
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,5.234065282
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,8.505371504
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.2127546
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.74889698
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.13110785
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.75416393
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.95050514
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.94492032
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,5.598474554
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,8.567677112
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,9.800176287
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.33021027
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,10.91591789
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.42797575
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.57300645
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.02,2.5,11.60424652
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,30.04723014
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,46.15610954
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,65.93107188
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,81.07953739
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,96.01002052
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,104.9300195
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,113.607428
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,113.8842255
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,30.41984211
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,47.88461023
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,64.0069281
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,77.44539262
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,94.77490347
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,105.1720864
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,113.4308082
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,112.2874916
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,30.36347037
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,47.79734747
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,64.0917475
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,78.56008708
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,95.91804558
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,104.4383811
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,113.1049691
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.02,2.5,114.0758545
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,3.761693523
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,4.815232254
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,5.917163619
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,7.133971994
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,7.653415869
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,8.286626832
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.23106015
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.23106015
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,2.568082535
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,4.27780763
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,5.893522263
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,7.501911406
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,7.879618137
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,8.325696114
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.364250887
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.475243168
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,3.705309445
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,3.955597038
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,5.679307161
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,6.680901504
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,8.101824684
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,8.321145431
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.220293899
GCRB,DIU,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.01,2.5,9.220293899
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,67.02130006
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,83.10152874
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,98.73601242
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,123.7077217
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,146.7093181
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,153.5760775
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,162.0458985
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,162.3815391
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,66.97146452
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,83.47723761
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,98.21013099
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,125.1954623
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,146.8294117
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,153.353427
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,160.6263072
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,161.0834844
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,66.96535995
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,82.99841691
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,98.59705009
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,124.3419316
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,146.7603745
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,153.5859558
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,160.7324158
GCRB-N,DIU,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.01,2.5,161.0959155
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,2.79217794
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,3.818687122
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,3.815025377
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,4.545281951
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.620091293
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.966387749
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.473626616
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.444681394
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,2.785551925
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,3.072911723
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,3.841006329
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,4.748247245
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.574057928
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.98382463
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.508500378
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.571970625
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,2.82583112
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,3.285641671
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,4.041356091
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,4.559580193
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.615732073
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,5.992194333
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.48618117
GCRB,SIM,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.22,2.5,6.48618117
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,26.42403396
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,42.1531468
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,56.61477276
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,72.66315489
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,85.40079642
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,92.79229026
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,96.23415619
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,96.28001519
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,26.28262086
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,42.08217869
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,56.27196368
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,71.94475539
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,85.40811991
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,92.75828834
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,96.99527605
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,98.02771377
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,26.44147084
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,42.21347841
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,56.95426883
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,72.98782961
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,87.28293335
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,92.77485338
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,97.14627944
GCRB-N,SIM,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.22,2.5,96.46920535
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.0,2.5,2.424848825
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,20.0,2.5,21.26001474
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,30.0,2.5,14.34938758
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,40.0,2.5,17.29894192
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50.0,2.5,22.27145218
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.0,2.5,1.547407205
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,20.0,2.5,12.03668317
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,30.0,2.5,6.098351388
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,40.0,2.5,17.34628015
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50.0,2.5,17.10608864
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,10.0,2.5,1.986128015
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,20.0,2.5,16.64834896
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,30.0,2.5,10.22386948
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,40.0,2.5,17.32261103
GCRB,ALA,3.8,5.59,0.014,83.5,0.044,0.08502994,7,298.15,50.0,2.5,19.68877041
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.0,2.5,88.98431394
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,20.0,2.5,145.2503699
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,30.0,2.5,156.9202649
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,40.0,2.5,179.1363026
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,50.0,2.5,190.4523133
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.0,2.5,89.27649899
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,20.0,2.5,141.3356576
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,30.0,2.5,161.4962941
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,40.0,2.5,181.1725558
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,50.0,2.5,190.5475217
GCRB-N,ALA,405.33,3.05,0.293,82.9,0.043,0.059107358,7,298.15,10.0,2.5,89.13040646
